propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
110103510311,"[""504 Harvest Commons"", "" Westport"", "" CT 06880""]",Apartment,"AUD $13,029","USD $8,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,257.71 m2,2 bedroom(s),3 bathroom(s),,"[""Fire Place""]",Jessica Kolomondos,RE/MAX Heritage,+1 203-254-7555,,"This beautifully renovated townhouse combines effortless one level living with dual primary suites on both the first and second floors. The main level features a chef's kitchen with high-end finishes, an open dining area with room for 6-8 guests and a built-in buffet/bar, plus a welcoming living room with custom built-ins, fireplace, and sliding doors that open to a private bluestone patio. The first-floor primary suite offers vaulted ceilings, a spa-like bath with double vanity and step-in shower, and a walk-in closet. A powder room, laundry/pantry, mudroom nook, and two-car garage complete this level. Upstairs, a spacious loft designed as a bright office for two by California Closets that leads to a second primary suite with another luxurious walk-in closet and spa bath featuring a soaking tub and glass shower. The finished lower level, with Life proof flooring, offers a large family/rec room, full bath, guest bedroom, and wine closet. Additional highlights include whole-house generator, a full 2 car garage, and association amenities: a heated pool with new changing rooms, clubhouse, tennis courts, and ample guest parking. Ideally located in central Westport, this private community offers convenience and elegance. Minimum one-year lease, No pets, and Applications through Rent Spree ONLY. Tenant can take occupancy on January 1, 2026"
110103510305,"[""32 Copinsay  DR"", "" Bella Vista"", "" AR 72715""]",House,"AUD $3,365","USD $2,195",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,416.40 m2",3 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Prestige Property Management,Prestige Management & Realty,+1 479-202-5013,,"MOVE-IN READY! This modern new construction home sits on a flat .35 acre wooded lot! Located down the street from the Lake Loch Lomond boat launch! Only minutes to Highlands Golf Course, Branchwood Recreation Center, and I-49! This stunning home showcases modern high-end finishes throughout! 2BD's + office. Step inside to discover beautiful floor-to-ceiling custom cabinets and a huge waterfall island, perfect for entertaining family and friends. The kitchen is also equipped with sleek black stainless steel appliances, including a gas range. No carpet! Breathtaking two-story living room with huge windows going up to the ceiling! Retreat to the primary suite with high ceilings and a stunning walk-in tile shower that elevates your everyday routine. Guest bedroom is located on the main level."
110103510301,"[""7211 Lakewood Dr unit: D-114"", "" Austin"", "" TX 78750""]",Apartment,"AUD $3,219","USD $2,100",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,586.79 m2,2 bedroom(s),2 bathroom(s),,"[""Fire Place"", ""Patio""]",Shanna Heidmann,Goodrich Realty LLC,+1 407-463-3959,,"Adorable condo in desirable Lakewood community. Both bedrooms/bathrooms on the main floor with bonus room/loft on 2nd. Nicely updated and clean. New hardwood look tile and carpet. Community amenities include pool, tennis courts and community park."
110103510291,"[""126 Boswell Avenue"", "" Norwich"", "" CT 06360""]",Townhouse,"AUD $2,261","USD $1,475",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,768.90 m2,2 bedroom(s),1 bathroom(s),,"[""Porch""]",Harrison Graham,IMT Realty,+1 860-908-6918,,"2 Bedroom, 1 Bath remodeled 2nd fl. apartment. Settle in to a freshly updated apartment conveniently located with washer and dryer hookups in the unit. One guaranteed off-street parking spot, a private entrance with a small porch. Brand new carpet floors and new stainless steel refrigerator. Primary bedroom has 2 large closets. Spacious kitchen and large living area.  Tenant responsible for Gas heat and hot water, electricity, internet/cable and renter's insurance."
110103510292,"[""192 Shaw Street"", "" New London"", "" CT 06320""]",Townhouse,"AUD $2,069","USD $1,350",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,133.12 m2",1 bedroom(s),1 bathroom(s),,,Shannon Muscara,RE/MAX One,+1 860-235-1642,,"Third-floor, 1 bedroom apartment located on Shaw Street in New London. Recently remodeled with updated finishes throughout. Unit offers a spacious layout, off-street parking, and is within walking distance to the waterfront. No smoking. Pets not allowed. Available for immediate occupancy. Credit and background check required."
110103510293,"[""152 Blacks Road"", "" Cheshire"", "" CT 06410""]",Townhouse,"AUD $3,066","USD $2,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"45,324.83 m2",2 bedroom(s),1 bathroom(s),,,Sally Smirnoff,Calcagni Real Estate,+1 203-671-4106,,"Spacious main-level apartment in a charming two-family farmhouse located in desirable North Cheshire. This unit offers 2 bedrooms plus a potential 3rd bedroom or home office, a full bathroom, large living and dining rooms, and convenient in-unit laundry hook-up. Enjoy the lovely yard for outdoor relaxation and a shed for additional storage. Tenant responsible for utilities, insurance, snow removal, and credit check fee. Landlord provides lawn care. No pets. Available for immediate occupancy."
110103510275,"[""13243 W MARBLE Drive"", "" Sun City West"", "" AZ 85375""]",House,"AUD $2,912","USD $1,900",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,052.18 m2",3 bedroom(s),2 bathroom(s),,"[""Patio""]",Angelo Meleandez,My Rental Superstore,+1 805-758-9190,,"This is a great 3 BR/2 BA Newly remodeled home neutral colors, matching blinds throughout, no popcorn ceilings and updated kitchen with a new stainless steel dishwasher and matching appliances conveniently located to shopping. It has a screened in lanai to enjoy the AZ weather and an extended garage to fit your truck. Its waiting for you to make it home.Esta es una excelente casa recién remodelada de 3 habitaciones y 2 baños con colores neutros, persianas a juego en toda la casa, techos lisos y cocina actualizada con un nuevo lavaplatos de acero inoxidable y electrodomésticos a juego, convenientemente ubicada cerca de tiendas. Cuenta con una terraza con mosquitero para disfrutar del clima de Arizona y un garaje ampliado para acomodar tu camioneta. Está esperando a que la hagas tu hogar"
110103510269,"[""100 Gardenia"", "" Lagrange"", "" GA 30240""]",Townhouse,"AUD $1,303",USD $850,Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"5,058.58 m2",1 bedroom(s),2 bathroom(s),,"[""Porch""]",Steve Kubon,My Rent Source LLC,+1 404-419-6459,,"Welcome to Jackson Cottages; Lagrange's newest and trendy community! This 1 bedroom, 1 bathroom townhome style unit may be small but no detail was left to be desired. Quartz countertops, concrete floors, W/D, solid wood doors, tons of natural light, custom cabinetry and so much more. This community has plenty of parking and is located near Lagrange's Hillside District where there is shopping, restaurants and close to The Thread Walking Trail.***Disclaimer -INCOME LIMITS WILL BE IMPLEMENTED FOR THIS PROPERTY, PLEASE CONTACT OFFICE BEFORE APPLYING. ***"
110103510270,"[""9543 W AVALON Drive"", "" Phoenix"", "" AZ 85037""]",House,"AUD $3,824","USD $2,495",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,566.56 m2,4 bedroom(s),3 bathroom(s),,,Alyssa Eddy,On Q Property Management,+1 480-696-6776,,"2,274 SQ FT! 4-bedroom, 3-bath home in Phoenix. Charming kitchen with included appliances: Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer, Water RO System, and Water Softener. Spacious living areas, perfect for entertaining! Carpet and tile flooring in all the right places. The primary suite features a walk-in closet. This home offers 4 nicely sized bedrooms plus a flexible bonus space perfect for a home office or den. Enjoy a backyard with a fenced yard, turf area, and covered patio. 2-car garage! Great Phoenix location with nearby schools, parks, dining, and entertainment. Community amenities include a refreshing pool, pickleball courts, playgrounds, and scenic biking/walking trails. *High-speed Fiber optic internet included for an extra $50/month*"
110103510267,"[""46359 COLUMBUS Drive unit: 608"", "" LEXINGTON PARK"", "" MD 20653""]",Townhouse,"AUD $3,372","USD $2,200",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,121.41 m2,3 bedroom(s),2 bathroom(s),,,Marizel Brewington,RE/MAX One,+1 619-607-8530,,"Owners require a minimum 650+ credit score, a list of previous landlords with references, proof of income showing at least three times the monthly rent, and verification of employment. This beautifully maintained renovated 3-bedroom, 1.5-bathroom townhome is conveniently located just 5 minutes from PAX River and close to shopping, restaurants, and local amenities. Fenced yard, brand-new appliances, new flooring throughout (no carpet!), fresh paint, and a bright, open floor plan with lots of space. Move-in ready and perfectly located!"
110103510263,"[""2889 Macon"", "" Atlanta"", "" GA 30354""]",House,"AUD $3,066","USD $2,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,120.98 m2",3 bedroom(s),2 bathroom(s),,"[""Patio""]",Linda Buckingham,RE/MAX Around Atlanta,+1 404-252-7500,,"Beautifully renovated 4 sides Brick home has 3 bedrooms and a 1 and 1/2 baths.  Everything is new.  New Roof, New HVAC, New cabinets, New counters, New flooring, New lighting....Everything!!! New kitchen has shaker cabinets and opens to the family room. Perfect for entertaining. Real hardwood floors throughout the house and ceramic tiles in both new bathrooms. Master on main. Beautiful corner lot with a one car carport.  Easy to expand & enclose to a two car garage or more or add an axillary home for guests.  This location puts you a stones throw from restaurants, the belt line, Tyler Perry Studios, Atlanta Hartsfield Airport, parks, the MARTA, and major highways this is a commuters dream location. **Step into a beautifully renovated haven, ready to become your dream home or a savvy investment!**"
110103510265,"[""2839 WINTON Street"", "" PHILADELPHIA"", "" PA 19145""]",Townhouse,"AUD $3,219","USD $2,100",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,80.94 m2,3 bedroom(s),2 bathroom(s),,,Cree McGee,Prime Realty Partners,+1 302-483-7912,,"Now available for lease, 2839 Winton Street is a welcoming 3 bedroom 1.5 bathroom home located in the popular Grays Ferry section of South Philadelphia! Enjoy the charm and convenience of city living in one of Philly's most walkable neighborhoods, close to local parks, shops, schools, and public transportation. This home features a spacious and inviting layout with comfortable living and dining areas, a well-maintained kitchen, and an unfinished basement that provides plenty of storage space. With electric heating and all the essentials for everyday living, this property offers both comfort and practicality. Perfect for a small family or couple looking to make South Philadelphia their home. Now proudly ACCEPTING 2 AND 3 BEDROOM SECTION-8 VOUCHERS! Do NOT miss your chance to call this South Philly gem yours. Schedule your showing today and see why so many love living in this vibrant community."
110103510257,"[""5337 E HARMONY Avenue"", "" Mesa"", "" AZ 85206""]",House,"AUD $3,058","USD $1,995",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,323.75 m2,3 bedroom(s),4 bathroom(s),,"[""Patio""]",David Pruitt,West USA Realty,+1 602-942-4200,,"Gated community and very easy to freeway 60. BEAUTIFUL 3 BEDROOMS AND 2.5 BATHS. , OPEN LIVING AREA DOWNSTAIRS WITH LIVING ROOM, KITCHEN AND FAMILY ROOM. CUTOUTS IN FAMILY ROOM FOR ENTERTAINMENT CENTER. MASTER, OTHER BEDROOMS AND LAUNDRY UPSTAIRS. COMMUNITY POOL,"
110103510232,"[""3019 Franklin Place"", "" Palm Beach Gardens"", "" FL 33418""]",Townhouse,"AUD $7,971","USD $5,200",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,209.22 m2,4 bedroom(s),4 bathroom(s),,"[""Patio""]",Alexander Kaplan,Douglas Elliman (Jupiter),+1 561-801-1938,,"A True 4 bedroom 3.5 bath, 2 car garage townhome in Alton. Unfurnished annual lease. Available starting January 1, 2026. Newer construction. Impact windows and doors. Large covered balcony and patio. Resort style amenities such as gym, tennis, pickleball, basketball, pool with cabanas, kids park, dog park, and more. 3019 Franklin is close to Alton Town Center, The Clubhouse, Abacoa, and everything else in PBG and Jupiter. Pets may be considered on a case by case basis at landlord's sole discretion."
