num_rooms,area,age,distance_city_center,price
1,252,15,13,920552
1,73,4,10,364600
3,139,5,18,277427
3,107,6,45,900457
2,78,38,9,134482
1,222,3,30,365648
1,181,2,22,124657
1,58,29,28,753535
3,187,4,46,286734
1,279,24,11,958936
4,253,13,32,185365
1,258,39,22,256853
4,130,10,37,537298
4,233,30,49,454822
4,233,12,47,927903
1,262,33,37,128644
2,182,2,7,500383
3,239,15,29,102687
2,63,6,26,735271
4,51,32,38,659785
3,198,36,15,348389
2,64,16,41,296848
2,261,36,41,449621
4,74,5,25,697562
2,149,11,45,104674
4,59,8,19,137735
3,62,30,48,477089
3,227,6,29,719702
3,228,4,29,367607
3,226,16,31,379458
2,192,15,27,997116
1,269,21,41,577591
3,232,9,45,455245
2,176,2,35,114873
4,195,23,12,160683
2,234,33,26,475116
2,60,16,14,768459
3,148,38,22,220860
1,169,27,29,587858
4,209,1,31,858563
3,53,8,28,124286
4,93,13,28,162387
1,112,16,42,862044
1,264,33,14,936843
3,142,31,48,274017
3,129,26,34,694877
2,91,11,43,655817
1,60,19,41,637147
3,273,13,41,601583
4,72,1,22,711552
3,231,32,12,835480
3,292,33,18,571624
3,269,5,32,712353
3,247,7,12,803192
2,102,39,16,507325
4,290,38,21,291056
4,228,29,33,142218
2,184,5,17,442924
4,196,18,34,574361
4,152,8,47,840629
3,289,29,5,398460
3,205,26,10,591458
4,125,11,34,471352
2,290,10,15,906105
1,119,4,36,823022
4,87,27,26,525832
4,129,10,46,462561
4,150,1,17,762148
1,255,5,5,277619
2,266,9,45,259360
1,208,30,18,166838
2,54,13,7,554232
4,183,3,44,320521
4,57,9,26,330763
3,196,1,12,110356
4,195,4,11,545284
1,159,26,48,591618
1,269,35,45,652709
3,184,22,32,423581
1,210,5,15,847144
2,218,2,17,957242
2,208,23,47,205717
4,94,29,13,177907
4,285,5,31,173271
3,75,12,44,134877
2,99,19,47,322266
4,117,30,38,736341
4,115,28,11,889182
2,95,13,15,311365
3,217,25,13,668951
1,133,31,11,567600
3,282,10,47,645932
1,194,35,46,314236
3,258,18,36,313846
1,183,25,32,342097
4,100,34,44,263024
2,275,22,32,473934
2,290,17,34,406271
2,77,14,30,903565
4,51,24,20,728610
4,164,31,18,662137
3,248,3,5,656869
3,140,15,37,324453
2,249,28,21,999899
3,213,32,20,991916
3,138,14,27,333584
4,208,37,30,561521
1,121,22,27,410955
4,256,28,38,821517
1,73,39,11,297625
3,294,24,13,213785
3,289,9,36,378858
2,122,8,42,414297
1,222,28,46,284458
1,171,20,15,650646
4,234,16,32,536044
4,65,9,36,217585
1,150,15,48,101733
1,232,36,10,886419
2,104,28,29,390859
3,275,33,34,836846
1,205,31,24,107408
2,289,15,9,804486
4,52,19,16,598450
1,131,4,32,925746
2,255,19,34,750823
1,272,1,33,976903
2,279,9,35,795976
2,267,17,46,612209
2,108,17,5,929142
2,295,3,22,365614
2,252,12,41,201289
4,114,13,14,382365
2,262,23,32,286488
1,287,21,9,630582
2,83,11,20,824993
3,97,11,40,980546
1,294,12,33,317190
4,275,23,36,384877
3,197,25,26,913878
2,101,30,19,650183
3,162,35,33,669629
4,203,12,17,541633
4,183,20,44,941719
4,274,27,29,501549
2,52,9,47,428934
1,240,9,27,887124
4,271,24,27,724047
2,164,28,33,457208
3,235,32,33,260141
4,145,28,20,278159
1,155,23,21,259089
1,143,36,8,424098
2,116,36,36,192655
1,232,6,38,487013
3,90,18,44,467855
3,77,9,46,360549
2,248,37,30,768074
4,226,1,19,397145
3,233,28,48,356818
1,88,8,14,859381
1,294,34,12,842075
2,219,37,27,168423
1,270,8,9,397021
1,134,8,8,662296
3,209,38,22,481704
3,130,8,33,991175
2,211,37,11,857783
3,221,10,30,848312
4,141,19,18,258945
4,299,22,23,349637
4,283,27,13,931645
1,70,18,17,448804
2,94,26,42,918680
3,230,6,46,683537
4,281,1,12,693183
4,173,38,8,855206
4,204,15,16,784100
3,245,8,26,565115
3,125,23,42,149510
4,88,8,21,873468
2,228,7,26,854909
2,286,18,32,267037
2,55,38,44,530031
2,183,4,27,502866
3,148,8,21,206903
4,188,32,32,436691
4,242,30,11,743158
2,149,21,46,231179
4,255,26,21,536239
4,213,33,27,337219
1,268,30,42,822757
2,93,12,18,455693
2,166,23,27,829835
2,236,34,8,748679
4,214,6,45,892463
4,190,24,40,968443
2,58,27,34,438049
3,190,22,7,465787
1,53,3,8,963386
1,114,22,6,585527
1,281,33,40,168584
1,260,19,40,352877
1,136,13,40,906514
1,248,23,39,523237
2,112,3,47,391304
2,83,23,23,734529
1,152,9,19,905748
2,297,14,46,518720
4,231,35,18,750880
3,192,6,7,695380
2,80,18,23,784651
4,135,12,16,899920
1,62,32,32,278706
1,236,32,20,494675
2,117,5,28,126793
2,186,17,32,326784
3,205,30,22,939231
2,102,29,37,471182
1,114,24,29,771674
1,94,29,34,800499
3,280,11,41,482966
1,190,11,36,605397
1,242,38,38,801118
1,292,12,17,576041
2,96,8,21,434554
1,213,24,21,915354
1,144,8,18,327355
2,283,6,43,698570
2,143,39,8,694200
1,101,38,23,246747
2,217,4,20,513919
2,205,1,29,267857
1,166,39,26,811146
1,268,20,18,994737
2,67,37,36,817209
3,145,18,44,837729
2,284,5,18,721921
4,165,33,32,483706
3,106,10,49,772436
2,142,20,41,248975
1,174,7,12,242790
1,263,33,43,886467
3,143,4,39,291882
1,212,14,42,339177
4,267,18,33,934162
4,252,15,31,436484
4,231,37,38,875382
1,244,29,32,426812
2,298,27,7,206271
3,77,3,40,377625
1,109,23,18,366945
3,295,19,17,180269
4,286,17,24,122225
2,186,36,48,862170
2,64,17,32,333790
3,95,22,44,826339
2,94,15,39,117414
1,224,1,16,984430
3,148,15,44,819700
4,118,36,12,980537
1,216,26,7,535184
4,141,6,25,453859
4,164,14,26,742300
4,69,13,40,656288
4,95,30,6,535787
3,144,18,7,576490
4,90,12,31,191646
3,85,18,47,652824
4,295,1,44,101946
3,174,20,27,577087
2,253,3,19,408295
2,207,29,25,913853
2,275,37,38,659120
2,235,10,17,129305
2,153,13,41,366653
3,159,35,38,635033
3,244,4,28,279076
4,191,28,11,481653
3,143,18,39,348184
1,141,2,44,653119
3,162,7,24,914395
4,152,10,22,230812
3,298,34,42,225673
3,52,3,49,426491
2,235,25,26,238187
3,248,1,45,971167
1,104,18,34,371116
1,288,4,45,540412
4,88,13,24,189262
3,131,14,42,305634
1,219,17,43,381555
1,258,21,49,416148
2,262,4,14,334888
1,126,21,14,798262
3,276,38,11,304704
2,203,17,5,629969
3,122,14,26,416714
1,202,23,46,454426
4,84,25,9,156790
2,291,37,19,473944
2,198,32,6,978789
4,78,15,11,669228
1,221,34,5,988789
3,121,30,11,952788
4,107,25,24,315454
4,57,1,33,523607
2,80,30,45,157192
2,194,24,37,256579
1,78,22,29,826328
2,162,36,15,656776
1,235,19,40,647324
3,151,22,28,757662
3,155,16,24,229568
2,275,35,6,376579
1,137,32,41,143636
1,105,34,41,430043
3,56,17,37,996139
2,290,6,29,376704
2,128,37,16,613425
4,104,23,31,841352
4,206,19,12,581257
3,208,30,49,139233
1,238,5,32,661020
4,164,18,11,188288
4,293,12,7,389107
4,198,31,21,199092
3,170,26,38,896444
4,71,36,7,165320
4,286,7,48,774351
1,212,22,36,829275
3,173,13,21,868482
3,187,26,30,768036
3,83,4,19,662658
2,277,2,13,714413
2,161,6,29,609635
2,60,16,30,972393
1,202,12,36,209198
3,117,1,11,220657
2,96,17,27,415305
2,212,6,33,965516
2,73,32,11,803814
3,60,21,26,549922
3,208,27,36,544142
4,60,12,42,162648
3,287,29,48,429525
2,254,39,7,394940
3,138,38,24,683529
3,196,8,32,587551
2,98,37,10,610339
4,120,5,6,770264
1,171,33,44,972125
2,242,4,48,881199
1,151,22,15,576965
4,50,14,39,706887
2,248,25,12,402058
1,51,20,41,438779
2,256,30,30,868867
4,106,11,38,762141
1,110,22,18,357042
3,125,36,26,772799
3,142,25,10,313519
2,257,28,45,493082
2,149,20,32,217593
3,268,21,21,561901
4,126,7,38,584476
2,240,38,27,327083
1,264,37,32,856813
2,245,4,13,175742
4,196,29,32,528216
4,117,19,17,831026
4,283,31,24,487608
2,54,22,7,937672
1,137,20,48,358120
4,77,32,44,661449
3,80,39,46,197305
3,245,32,30,166096
1,280,14,17,643614
3,297,27,40,829168
1,151,36,37,958397
1,227,19,36,123081
2,60,20,20,128821
2,106,20,30,318313
3,217,3,35,737370
1,169,11,23,707784
2,195,16,12,290159
4,160,15,8,113386
1,264,28,30,551885
2,287,31,14,780991
1,146,1,5,925313
3,143,37,35,370096
2,176,5,12,676443
4,205,22,21,712716
3,53,14,37,709226
2,181,25,28,795118
3,158,22,48,402305
1,298,39,13,793799
4,296,39,30,676958
3,170,37,41,666971
1,145,1,37,778444
3,128,20,13,382642
2,91,5,5,959078
2,77,26,14,646015
3,87,15,30,754004
3,110,35,31,625231
2,246,8,27,669594
4,252,36,43,534673
4,259,13,34,612619
1,174,39,14,445471
3,93,34,22,905868
3,107,1,38,601341
2,136,22,44,751977
2,173,4,6,620350
1,245,33,43,874162
1,213,8,21,772869
1,156,2,26,734699
2,251,29,44,210980
2,212,38,21,568756
2,273,9,48,173824
3,166,12,48,475415
3,206,14,42,633127
3,176,34,18,673485
3,286,38,25,658900
1,252,36,41,727148
1,115,38,5,986032
3,170,23,48,126533
2,75,36,38,541308
4,291,23,20,763984
2,231,36,37,420737
2,168,3,18,496691
3,71,14,33,900624
2,279,7,22,762785
1,78,12,14,764560
3,285,37,48,812090
4,252,9,31,614782
3,229,17,36,957145
1,220,3,36,515786
3,73,25,29,194736
1,187,39,28,219251
4,139,20,11,787481
1,227,22,12,529893
1,297,13,39,556596
1,215,6,46,702455
3,242,13,43,915455
2,282,24,22,719885
4,216,16,40,865025
2,188,20,30,236944
1,84,13,28,256135
2,87,14,28,141984
1,185,23,38,769718
2,281,14,8,453369
1,190,6,21,476443
3,107,2,18,680237
2,181,30,25,881956
1,149,10,38,181122
3,64,7,40,998971
3,143,7,22,503966
3,209,10,8,450761
1,112,37,38,874930
2,55,15,10,440003
4,181,19,32,213543
2,85,4,45,418253
1,196,6,24,204437
1,117,13,23,402320
1,80,32,49,934038
2,85,39,5,720068
4,78,26,18,840334
3,166,9,33,710969
1,90,28,43,742757
1,108,10,13,703616
1,105,32,46,694986
3,124,1,18,362915
4,198,20,42,467947
4,133,3,27,609433
4,74,6,36,299046
4,169,13,31,281843
2,65,6,7,167735
4,260,7,8,738078
4,273,33,48,281536
1,263,29,30,996429
4,166,21,32,606285
4,59,3,6,297185
3,136,22,15,432875
1,226,4,20,396609
2,258,15,23,241855
2,152,12,21,405958
1,117,12,13,701858
4,117,30,38,378808
4,108,31,48,393617
1,263,36,27,369220
4,257,36,16,141630
1,187,9,30,949959
1,156,28,22,734371
2,233,39,39,724158
2,242,25,29,160970
4,108,29,12,533003
2,57,24,32,166339
4,179,15,5,190460
1,107,23,9,574980
1,152,17,47,231929
1,134,32,21,962483
4,195,22,12,317845
4,191,26,10,419417
3,155,27,38,758590
1,202,8,7,545561
3,181,23,13,230921
3,277,1,30,539212
4,100,28,46,989290
2,126,10,15,676955
4,91,3,34,735107
3,120,31,34,594509
3,156,6,9,222142
3,279,15,28,717548
1,104,31,5,376330
1,80,1,38,280627
1,203,22,5,292514
4,131,34,39,337395
3,226,36,48,947631
2,124,6,8,338274
3,130,16,14,916203
4,252,2,40,700367
1,103,38,6,242690
4,137,28,45,451056
4,239,37,30,582088
3,238,27,40,420359
4,51,37,40,270251
1,190,11,25,290885
4,123,37,31,495303
2,267,33,26,578266
1,79,5,25,660926
3,179,15,19,781376
4,200,31,38,557088
1,295,23,46,303051
4,178,21,8,405895
1,87,7,36,516833
4,150,36,18,969771
4,227,33,46,479467
4,160,11,44,339851
2,171,7,19,154200
2,264,10,16,288486
4,280,15,14,150751
1,212,28,46,476075
2,130,14,47,786614
4,178,6,45,767661
1,201,25,34,535222
1,287,6,15,451078
4,158,12,7,452007
3,150,20,34,447205
4,122,27,17,163302
1,132,13,48,211021
4,134,4,48,557416
3,296,24,47,791894
1,227,35,46,348896
3,280,16,29,952441
3,206,39,49,391477
4,161,30,45,695435
2,143,18,9,683949
2,288,14,24,548276
4,173,9,10,789469
3,230,21,46,344392
3,133,30,32,425562
2,258,13,11,348518
1,174,24,30,528492
4,83,32,9,102513
2,241,35,18,392776
3,173,12,41,849851
2,244,29,10,131654
1,195,7,6,188547
1,88,17,15,400793
1,138,1,9,424970
3,132,16,33,378387
3,251,18,8,341830
2,298,31,21,314444
3,112,6,26,158841
2,134,31,21,674234
2,223,19,47,622465
3,281,3,13,877104
1,65,3,8,331758
2,238,29,43,490953
2,268,21,49,958806
3,279,4,28,780192
3,202,4,19,875863
4,278,16,15,481015
2,291,6,11,524087
3,221,32,31,744370
3,266,28,17,639252
3,195,39,11,975744
3,126,38,44,481814
3,102,34,13,851033
2,235,7,10,213273
2,145,19,34,224612
3,271,20,35,255076
1,141,6,48,135689
2,267,8,18,326716
1,84,26,9,563522
3,183,3,10,278406
4,266,27,44,712817
1,173,14,9,462074
4,258,25,48,357887
4,140,18,35,862420
1,132,19,39,776885
3,233,14,8,707322
1,279,33,34,642770
2,139,19,23,528895
1,188,15,26,288322
3,291,35,16,701948
2,216,23,21,503754
3,109,11,36,223997
3,250,15,35,672114
2,262,36,24,491391
3,76,8,8,223820
3,288,9,9,232980
1,51,4,38,293398
1,71,29,35,202587
2,165,19,18,528943
2,56,24,33,452261
1,109,23,18,551981
2,286,28,22,662599
4,271,12,15,533470
1,250,7,40,454527
3,250,35,38,719865
1,239,8,33,235646
1,212,36,39,369342
2,279,35,28,636061
1,274,1,27,365597
4,109,32,29,917072
2,275,14,37,284228
3,182,23,29,302389
3,277,36,38,406985
4,279,6,49,411737
1,190,34,32,575161
3,299,30,42,636294
3,74,32,19,305876
2,80,28,24,550846
2,208,24,43,478974
1,70,23,14,529117
4,279,34,37,364086
3,183,29,27,785485
2,270,14,37,435120
1,198,34,47,982472
4,193,7,33,889733
1,245,23,24,115059
4,142,7,16,156837
2,116,29,32,977031
3,127,39,22,989882
2,53,3,9,264703
1,257,16,8,358803
1,181,28,45,821927
1,63,36,49,953638
3,84,27,8,792128
4,283,26,6,436840
3,239,10,33,935466
4,229,10,42,137282
3,227,10,36,437474
3,195,30,31,876303
4,278,11,44,552990
3,208,32,44,691137
2,99,20,13,675994
2,278,34,17,739435
1,229,24,9,518462
2,78,33,20,135113
4,249,30,37,458652
3,270,5,40,520232
2,299,37,45,617729
1,173,18,8,385828
2,55,1,40,238549
1,89,7,6,259716
4,207,25,46,228060
4,144,5,32,218106
3,150,5,29,123353
3,184,6,45,851013
4,224,9,20,951144
3,276,32,38,541841
3,63,29,22,858768
2,142,14,12,560855
1,104,7,22,693868
3,60,4,43,999002
2,248,27,6,348279
3,181,30,12,781550
4,95,7,48,334848
3,252,23,47,607656
3,176,27,49,512499
3,276,11,35,641192
1,112,2,45,886405
4,191,17,37,767058
2,217,24,16,636807
1,233,1,45,760299
2,85,9,30,800253
3,225,3,9,492845
3,162,8,23,732182
1,180,35,23,640441
3,156,17,20,686223
2,239,26,40,858297
3,198,2,47,381918
4,243,8,22,414738
3,109,1,44,275420
4,227,14,43,304134
4,95,20,15,702920
4,61,15,23,847624
2,92,1,24,836750
2,80,20,5,869750
4,108,15,32,163451
1,66,30,36,151596
1,60,30,7,729093
1,121,1,29,487242
3,240,16,39,933016
3,173,11,22,859007
4,219,10,14,279383
2,173,30,46,308741
2,99,29,29,374451
1,163,2,7,188757
3,226,11,20,627728
4,169,25,32,671675
2,101,19,30,999456
3,54,2,31,998730
1,199,37,17,534300
2,213,36,31,388692
1,210,23,38,703609
1,225,12,48,920107
4,270,34,41,580743
4,112,8,41,557474
2,296,32,35,157322
3,123,34,9,109825
4,126,21,41,618955
1,265,31,18,425099
3,228,38,25,391012
1,207,36,31,422227
3,299,2,8,422376
1,214,13,5,233262
4,138,24,40,533235
1,284,22,33,798027
3,92,3,29,233227
3,56,19,49,793535
2,146,7,49,496916
2,237,23,39,156842
2,208,39,5,726579
4,228,16,24,929397
4,179,15,12,144132
1,69,33,8,732087
2,281,31,36,735973
1,191,19,47,503143
2,106,32,33,495105
2,89,32,19,265121
1,77,25,25,520226
4,169,39,18,830091
3,280,13,26,567234
2,271,18,10,697337
2,122,14,22,460818
4,107,12,11,644601
2,193,14,5,684596
1,58,28,11,525431
2,121,7,9,270244
3,150,36,47,288886
1,169,34,42,227977
3,287,31,35,750516
4,283,34,8,454929
4,222,35,9,622956
3,99,9,37,481974
4,142,29,18,315676
4,109,10,29,442382
4,265,14,40,315894
1,96,31,25,854476
3,107,18,27,693848
4,210,27,45,226077
1,240,17,37,619125
1,222,20,13,806497
4,227,1,29,788325
4,103,22,33,449450
3,258,20,31,462286
1,122,37,15,977054
4,230,5,19,620504
1,92,18,36,286338
4,239,28,34,344974
3,135,4,19,137051
1,68,19,27,653860
1,248,23,43,351872
3,170,29,43,441550
3,240,38,42,522213
3,52,9,29,562601
4,139,24,36,680078
4,75,33,30,571571
2,266,39,40,333483
4,285,18,17,390071
2,250,20,43,879229
2,103,10,25,620186
2,70,32,23,784659
3,206,12,11,366622
4,206,37,22,993236
3,287,18,8,757799
1,60,22,8,817186
2,259,38,16,710110
3,75,8,14,934361
4,225,35,38,206553
4,137,24,30,411675
2,244,13,27,196080
2,57,14,34,795093
4,226,4,13,544591
1,122,23,38,902535
4,268,15,48,755852
1,76,22,27,969268
1,75,18,29,756323
3,140,23,12,669429
4,280,21,25,917139
4,263,34,31,347668
1,245,26,13,155743
3,86,6,32,307063
2,152,5,24,536941
1,157,1,18,822264
4,286,5,9,731064
1,195,37,42,429627
4,104,17,37,199257
4,174,36,33,780167
2,255,27,45,554395
3,139,33,31,762135
4,207,14,8,348069
3,188,35,7,865172
4,111,21,30,790175
2,259,28,16,693180
1,287,2,29,643636
1,231,17,21,956126
1,119,18,28,161968
2,252,24,49,386735
3,73,36,20,200171
3,92,21,38,473250
2,250,1,37,949013
1,273,2,34,953507
3,63,9,23,509838
4,291,38,26,586568
2,128,21,14,440176
2,244,3,10,956100
2,286,23,39,452339
3,259,26,49,383598
2,67,20,34,899189
3,51,15,16,781367
4,257,3,16,266863
1,195,11,43,279028
2,281,17,8,781881
1,149,27,37,419877
1,105,5,36,482959
4,51,20,21,857775
1,137,20,16,810403
4,72,18,21,743818
3,98,28,22,368400
2,177,16,25,978198
4,273,3,25,798538
1,145,28,25,919252
3,65,12,32,841723
3,281,22,20,113614
4,59,4,30,261925
4,55,6,38,128210
2,129,25,43,584199
3,257,36,27,945148
1,265,23,17,537995
1,215,10,20,581223
1,221,15,17,915731
1,286,2,11,841017
2,218,9,34,843413
2,178,28,40,121337
3,213,28,44,969670
2,71,1,8,267160
2,169,10,13,315146
2,126,35,10,207132
3,151,8,46,747270
4,111,31,29,971261
3,119,30,16,540996
3,194,22,43,746188
3,249,33,24,810972
4,200,11,29,469368
2,146,3,14,789439
4,130,19,33,244968
4,271,18,40,103645
2,138,2,29,326508
1,142,35,5,677629
1,205,14,32,868504
4,228,28,5,189553
3,226,35,21,243912
3,210,29,12,235151
3,298,4,7,166786
4,88,28,46,101158
3,171,19,43,832166
1,264,38,13,962276
3,62,22,28,892761
1,151,34,23,796062
1,191,21,46,955181
1,294,14,36,645265
2,216,30,10,173280
1,208,32,46,971363
1,105,33,15,898940
3,76,25,44,911089
4,283,13,16,659858
1,252,32,25,794965
1,235,10,29,359671
1,234,5,35,675827
3,93,16,10,657735
4,293,15,16,549042
2,176,39,38,255006
3,134,16,19,829314
2,133,8,17,562088
2,92,11,47,446276
3,107,9,46,409941
1,165,23,29,753376
1,164,23,15,764692
3,283,18,40,951175
1,91,36,7,613802
3,57,38,33,969239
1,235,6,39,970598
1,120,17,13,138430
3,199,31,12,999054
3,95,35,49,773150
1,284,15,6,599437
3,54,24,35,335707
4,115,23,26,548427
1,287,20,36,352701
3,109,6,20,367648
1,153,37,14,351907
3,98,3,31,896770
3,63,35,48,748208
1,243,23,39,480073
4,241,11,35,156902
1,232,38,27,437183
4,230,4,49,510878
1,264,4,49,233740
3,150,14,34,955725
4,263,31,33,963815
4,80,32,6,126309
2,119,2,18,275691
3,159,16,29,731709
3,218,27,13,345444
4,238,13,10,383825
2,274,16,23,870760
4,106,35,35,976335
1,258,12,35,906909
2,69,21,23,485795
3,225,16,33,369633
2,275,32,26,407705
3,195,20,22,668404
4,99,15,16,618499
1,207,10,11,252832
2,92,28,11,312790
4,220,28,19,513807
3,145,23,18,796780
4,106,26,22,295092
1,152,36,40,348631
4,58,31,6,193332
4,243,21,5,109236
2,108,21,6,400846
2,193,10,48,704912
4,237,20,9,206318
2,67,28,15,610780
4,147,30,30,967549
2,283,22,5,464877
4,105,3,42,167013
3,266,19,35,375680
2,164,1,30,512443
4,236,33,12,725899
1,96,4,49,620636
3,147,36,18,311903
3,208,28,38,858281
4,59,7,48,214398
3,71,35,46,868635
3,181,25,47,940959
4,172,5,43,811636
3,186,11,42,709567
2,271,23,44,131557
2,267,34,46,273492
2,217,11,11,300975
3,211,4,38,986018
1,141,24,43,241049
1,224,33,13,724542
1,205,8,14,306810
2,112,37,21,933303
4,187,3,7,954117
2,275,33,7,710298
4,292,30,36,920258
2,85,21,24,448308
4,219,14,21,228239
4,100,38,30,438572
3,163,39,46,620866
1,80,25,10,862731
4,125,22,26,905280
3,268,21,22,282878
2,288,19,42,930958
1,150,21,19,842995
1,223,22,39,616243
3,63,34,11,355220
2,105,31,15,541822
1,223,26,33,566676
1,249,34,41,913423
3,297,24,47,845105
3,65,23,7,985097
3,171,4,5,256465
2,99,11,15,265455
4,222,8,43,211330
4,99,21,8,726301
1,130,8,35,236544
4,217,34,43,885773
3,90,37,45,831878
4,218,16,6,607183
4,200,12,44,218656
4,127,11,18,305466
2,282,13,14,367761
3,252,18,18,878929
3,201,9,42,963320
3,198,8,27,969889
4,191,10,29,421086
2,80,13,38,391959
2,85,1,42,443499
4,135,19,7,500232
4,138,38,41,753986
4,254,38,46,402463
1,277,25,20,900220
4,193,10,14,725194
1,273,29,20,728447
3,279,36,23,156194
2,214,26,10,174964
2,101,39,10,470226
4,75,19,49,803096
3,287,5,8,666284
2,229,8,22,980522
2,137,28,24,213685
3,75,13,19,688030
1,242,6,7,385449
1,233,38,33,979553
1,50,32,9,569394
3,108,12,25,727854
3,85,39,47,483837
1,89,15,32,528058
4,239,23,11,423173
2,83,38,24,760817
3,160,2,5,429810
4,169,5,28,357596
2,261,13,5,232605
4,138,17,47,260781
1,93,14,26,341050
3,146,22,42,758054
2,91,18,29,684098
3,263,1,16,885391
4,272,26,18,931567
4,171,27,38,591648
1,297,16,41,348925
4,83,34,26,866396
2,216,33,28,357910
4,136,11,39,320889
1,219,22,47,342439
4,54,16,5,183328
4,206,23,28,290188
1,245,16,41,996069
1,146,21,44,144093
2,134,10,16,648829
4,128,14,44,142276
1,56,8,42,988009
4,243,25,12,864679
4,97,3,31,146743
1,247,2,39,758568
4,158,21,30,994536
3,200,31,35,408857
4,199,27,15,203090
4,95,38,26,397781
4,266,16,20,288920
4,127,1,29,844945
4,267,35,43,564131
2,75,18,10,416415
2,133,2,48,812675
3,128,14,17,794809
1,97,19,23,558935
3,261,21,31,279473
2,159,37,49,319305
4,173,4,26,673267
2,237,7,36,458243
4,125,19,37,335388
4,284,10,36,790585
3,91,21,37,982927
3,260,8,7,380356
3,295,38,13,797938
4,298,22,47,685906
3,218,35,17,104929
4,122,10,14,460645
1,128,3,10,325005
2,190,27,37,382059
3,261,1,25,877115
1,181,10,37,770539
4,175,11,20,544903
1,100,23,13,581815
3,152,36,25,217404
3,275,37,8,793735
1,255,16,25,737565
3,283,36,43,137996
4,67,25,37,419962
4,293,32,29,485118
3,218,24,19,434267
2,230,38,30,999032
2,63,35,8,413986
4,61,3,11,240551
1,100,31,24,224768
2,262,18,43,662556
4,76,4,6,339646
2,298,30,27,578427
3,89,7,49,727796
2,138,9,10,949455
4,259,21,9,851102
1,150,4,40,444828
3,103,17,44,545716
3,59,17,13,612137
3,278,27,6,621984
2,127,20,16,808351
4,251,25,23,931490
1,197,36,19,223061
3,246,35,42,861266
1,69,10,10,674656
1,103,14,30,659677
1,233,33,22,249335
1,258,9,28,475980
1,97,32,10,588826
2,121,33,36,954637
3,288,25,16,948803
4,89,1,6,632746
4,79,34,34,449608
4,175,22,19,506128
2,291,16,17,269483
2,65,7,32,391860
4,78,35,30,792885
1,98,33,49,745172
1,150,19,33,993589
3,255,23,16,611953
3,55,15,6,403382
4,170,13,17,677279
1,151,23,45,770989
1,177,17,31,307465
2,207,3,19,610928
1,152,19,47,579751
1,264,15,13,353716
3,211,3,42,943035
1,69,17,19,348626
1,132,38,29,718056
4,140,26,44,922830
4,67,11,28,166240
4,53,15,11,885457
1,145,28,40,148358
1,74,30,11,916865
2,229,34,27,694470
4,248,39,20,449474
1,297,7,44,674064
2,218,33,33,726214
2,61,36,34,318789
3,235,23,25,113917
2,208,19,29,748848
1,220,16,11,676022
4,224,14,9,559663
3,122,13,28,457140
4,209,14,48,388607
1,296,16,17,509661
3,250,26,31,571487
4,134,9,11,298401
3,90,33,23,419374
3,86,36,33,129576
4,211,20,33,768769
1,218,37,44,657067
3,180,29,14,395320
1,128,9,17,116665
3,263,26,7,338868
4,124,15,6,310451
1,148,32,44,157627
1,154,4,43,704010
2,292,7,25,648205
2,216,4,36,244601
